COUNTRY,YEAR,RF_Forecast,RF_Lower_95,RF_Upper_95,RF_CI_Width,XGB_Forecast,XGB_Lower_95,XGB_Upper_95,XGB_CI_Width,Ensemble_Forecast,Ensemble_Lower_95,Ensemble_Upper_95
Libya,2025,2.565753911720364,-4.156813913043478,8.535499999999997,12.692313913043474,2.6529856,2.6529881954193115,2.6529881954193115,0.0,2.6093697422676527,-0.7519128588120831,5.594244097709654
Libya,2026,10.560505479668484,1.741607549019608,22.947055672268906,21.205448123249298,9.256209,9.25619888305664,9.25619888305664,0.0,9.908357426571303,5.498903216038125,16.10162727766277
"Lithuania, Republic of",2024,3.828130939190787,-0.5103170454545453,8.429822902097902,8.940139947552447,3.397938,3.3979358673095703,3.3979358673095703,0.0,3.6130344761337847,1.4438094109275126,5.913879384703736
"Lithuania, Republic of",2025,3.0629113882877896,0.18008942831215974,5.919367307692307,5.739277879380147,2.7819047,2.7819042205810547,2.7819042205810547,0.0,2.922408042853001,1.4809968244466072,4.350635764136681
"Lithuania, Republic of",2026,2.777812410229456,-0.30626562499999993,5.48910346215781,5.79536908715781,2.5423775,2.5423805713653564,2.5423805713653564,0.0,2.6600949410766423,1.1180574731826782,4.015742016761584
Luxembourg,2024,2.1013214130131925,-1.3800232692307692,5.021278708439894,6.401301977670663,2.4946291,2.4946300983428955,2.4946300983428955,0.0,2.2979752788408856,0.5573034145560631,3.7579544033913947
Luxembourg,2025,2.6007896909744215,-2.5464599999999997,6.605120454545454,9.151580454545453,2.1087492,2.1087474822998047,2.1087474822998047,0.0,2.35476942110214,-0.21885625885009752,4.356933968422629
Luxembourg,2026,1.7514111551033382,-0.7387014772727272,3.7788374999999967,4.517538977272724,2.130356,2.130357027053833,2.130357027053833,0.0,1.9408836142414274,0.6958277748905529,2.9545972635269147
"Madagascar, Republic of",2024,3.932071646393051,0.4311371817129631,6.703777619047617,6.272640437334654,3.9533768,3.953378438949585,3.953378438949585,0.0,3.9427242082062914,2.192257810331274,5.328578028998601
"Madagascar, Republic of",2025,3.9118506446911145,1.596749652777778,5.9002859335038345,4.303536280726057,3.8767722,3.8767752647399902,3.8767752647399902,0.0,3.894311404994788,2.736762458758884,4.888530599121912
"Madagascar, Republic of",2026,3.328638808738419,-0.005138571428571441,6.821677764423074,6.826816335851646,3.2411196,3.241121292114258,3.241121292114258,0.0,3.2848792159613116,1.617991360342843,5.0313995282686665
Malawi,2024,2.3498634189295715,-2.9428019999999995,7.180762499999997,10.123564499999997,2.2052805,2.205282688140869,2.205282688140869,0.0,2.277571980651614,-0.36875965592956517,4.693022594070433
Malawi,2025,1.7792007402949825,-3.0362096969696966,5.989541666666664,9.02575136363636,1.8779715,1.8779709339141846,1.8779709339141846,0.0,1.8285861351278074,-0.579119381527756,3.9337563002904243
Malawi,2026,2.5037780375832037,-2.247230681818182,6.430594565217389,8.677825247035571,2.3697398,2.3697431087493896,2.3697431087493896,0.0,2.436758904236243,0.06125621346560384,4.400168836983389
Malaysia,2024,3.3114491633412944,-0.415433695652174,7.016186190476187,7.431619886128361,3.2279851,3.2279841899871826,3.2279841899871826,0.0,3.2697171535013965,1.4062752471675044,5.122085190231685
Malaysia,2025,4.862119287756003,2.13295078125,7.005541875,4.87259109375,4.3794484,4.3794450759887695,4.3794450759887695,0.0,4.6207838508024395,3.2561979286193847,5.692493475494384
Malaysia,2026,4.4909024271514255,2.0432687499999997,6.6295088210702335,4.586240071070234,3.9882715,3.988267421722412,3.988267421722412,0.0,4.239586950994841,3.0157680858612057,5.308888121396323
Maldives,2024,6.6202819266137345,-2.59063,31.697973993808013,34.28860399380801,6.3306947,6.330700397491455,6.330700397491455,0.0,6.475488301029646,1.8700351987457275,19.014337195649734
Maldives,2025,2.8143293973668033,-3.7596178125,7.369111217948716,11.128729030448717,2.9976912,2.997690439224243,2.997690439224243,0.0,2.906010275923392,-0.3809636866378785,5.18340082858648
Maldives,2026,4.749209297255895,-0.5227412499999998,7.753141666666663,8.275882916666662,4.2736278,4.2736310958862305,4.2736310958862305,0.0,4.511418527641009,1.8754449229431154,6.0133863812764465
Mali,2024,4.286123524965216,1.4098339285714285,6.593027976190475,5.183194047619047,3.9684045,3.968400716781616,3.968400716781616,0.0,4.127264028222049,2.6891173226765224,5.280714346486046
Mali,2025,4.446028205623287,1.442483270676692,6.709208653846153,5.266725383169461,3.998861,3.998857259750366,3.998857259750366,0.0,4.22244464003546,2.720670265213529,5.354032956798259
Mali,2026,4.459865223265254,1.9689529166666668,6.483743749999998,4.514790833333331,3.9554217,3.9554245471954346,3.9554245471954346,0.0,4.20764345471887,2.9621887319310507,5.219584148597717
Malta,2024,6.60082022534881,2.760760556722689,11.771334926470587,9.010574369747898,6.5800724,6.5800652503967285,6.5800652503967285,0.0,6.590446314151456,4.670412903559709,9.175700088433658
Malta,2025,5.441955230848851,2.4562609374999993,8.406612862318838,5.950351924818838,5.486112,5.486114025115967,5.486114025115967,0.0,5.464033674308093,3.9711874813079833,6.946363443717402
Malta,2026,4.128017755762175,0.5458177777777778,7.294149122807017,6.748331345029239,4.3621,4.362105846405029,4.362105846405029,0.0,4.2450589400606535,2.4539618120914035,5.828127484606023
"Mauritania, Islamic Republic of",2024,5.231517427631339,1.48217,7.803118055555554,6.320948055555554,4.835669,4.835672378540039,4.835672378540039,0.0,5.033593234155635,3.1589211892700195,6.319395217047797
"Mauritania, Islamic Republic of",2025,6.0231659170088365,2.654071296296296,8.674108333333331,6.020037037037035,5.664245,5.664243221282959,5.664243221282959,0.0,5.843705522820214,4.1591572587896275,7.169175777308145
"Mauritania, Islamic Republic of",2026,4.497550835461958,1.259201724137931,7.483649166666665,6.224447442528734,4.307212,4.30720853805542,4.30720853805542,0.0,4.402381355688743,2.7832051310966754,5.895428852361043
Mauritius,2024,4.5080662147228,-0.16682291666666663,8.847514573732711,9.014337490399377,4.321695,4.321700096130371,4.321700096130371,0.0,4.414880532822215,2.077438589731852,6.584607334931541
Mauritius,2025,4.587893271543901,0.9816517399267399,7.578062499999999,6.596410760073259,4.402962,4.402966022491455,4.402966022491455,0.0,4.495427739669045,2.6923088812090974,5.9905142612457265
Mauritius,2026,3.319389055606016,-0.1243078125000002,6.194078124999999,6.3183859374999995,3.2557065,3.2557053565979004,3.2557053565979004,0.0,3.287547802148406,1.5656987720489501,4.72489174079895
Mexico,2024,3.4037753633073073,0.6038416666666667,5.392194318181812,4.7883526515151456,3.2778723,3.2778730392456055,3.2778730392456055,0.0,3.3408238436485878,1.9408573529561362,4.3350336787137085
Mexico,2025,1.5848504055327681,-2.004222916666667,4.94391071428571,6.948133630952377,2.574619,2.574622869491577,2.574622869491577,0.0,2.0797347301635396,0.2851999764124551,3.7592667918886438
Mexico,2026,0.7744461261556254,-3.0018992424242423,3.6238244391025636,6.6257236815268055,1.985448,1.9854505062103271,1.9854505062103271,0.0,1.379947064485436,-0.5082243681069576,2.804637472656445
"Moldova, Republic of",2024,3.1674379116088347,-2.7068238636363633,7.293994744318181,10.000818607954544,2.9171622,2.9171619415283203,2.9171619415283203,0.0,3.042300045777867,0.10516903894597851,5.10557834292325
"Moldova, Republic of",2025,0.43023420494957404,-4.014453256704981,4.86648409090909,8.880937347614072,1.5613551,1.5613539218902588,1.5613539218902588,0.0,0.9957946594663641,-1.2265496674073613,3.2139190063996743
"Moldova, Republic of",2026,2.8863845933730925,-1.3055264214046822,6.078831138107416,7.3843575595120985,2.5500975,2.5500988960266113,2.5500988960266113,0.0,2.7182410294441146,0.6222862373109646,4.314465017067014
Mongolia,2024,6.525388465210324,1.0677132352941177,11.835457812499996,10.767744577205878,5.4957294,5.495733261108398,5.495733261108398,0.0,6.010558955810728,3.281723248201258,8.665595536804197
Mongolia,2025,4.8956572895451655,-0.2901806818181818,8.637135833333328,8.92731651515151,4.582093,4.582094192504883,4.582094192504883,0.0,4.738875025769287,2.1459567553433505,6.609615012919106
Mongolia,2026,6.12079318740756,2.9305993727598567,8.89436394736842,5.963764574608564,5.6832485,5.683243751525879,5.683243751525879,0.0,5.902020853652511,4.306921562142868,7.28880384944715
Montenegro,2024,6.304538184789913,1.2899500000000004,10.928522321428561,9.63857232142856,5.6139874,5.613989353179932,5.613989353179932,0.0,5.9592628153106055,3.451969676589966,8.271255837304246
Montenegro,2025,3.0346635127594377,-2.7781265,7.457709201388888,10.235835701388888,3.5178835,3.5178847312927246,3.5178847312927246,0.0,3.2762735259796334,0.36987911564636233,5.487796966340806
Montenegro,2026,2.6643077617983972,-1.0428105889724306,6.023513333333332,7.066323922305763,2.924304,2.9243040084838867,2.9243040084838867,0.0,2.794305885141142,0.940746709755728,4.473908670908609
Morocco,2024,3.9689365403328596,0.9195453964194374,6.474271996753243,5.554726600333806,3.4609373,3.460935592651367,3.460935592651367,0.0,3.7149369009571402,2.190240494535402,4.967603794702305
Morocco,2025,3.5074316808406185,1.3595730681818181,5.8684987903225805,4.508925722140763,3.6133926,3.613388776779175,3.613388776779175,0.0,3.5604121361585293,2.4864809224804967,4.740943783550877
Morocco,2026,4.6535886099360875,1.619141403508772,7.11305625,5.4939148464912275,4.090574,4.090568542480469,4.090568542480469,0.0,4.372081198812648,2.8548549729946204,5.601812396240234
"Mozambique, Republic of",2024,5.44921273239426,0.5370004830917874,20.27701137931033,19.740010896218543,4.6330485,4.633041858673096,4.633041858673096,0.0,5.041130633393785,2.5850211708824418,12.455026618991713
"Mozambique, Republic of",2025,2.2955267250044575,-2.394493478260869,5.76788194444444,8.16237542270531,2.7226534,2.722651720046997,2.722651720046997,0.0,2.509090056990754,0.1640791208930641,4.2452668322457185
"Mozambique, Republic of",2026,1.7053128984095884,-3.7586947916666666,6.07903295454545,9.837727746212117,2.0605457,2.060544013977051,2.060544013977051,0.0,1.8829292906583466,-0.8490753888448079,4.069788484261251
Myanmar,2024,1.128128467501773,-4.5124092803030305,5.704357499999996,10.216766780303026,1.888668,1.8886675834655762,1.8886675834655762,0.0,1.508398204297609,-1.3118708484187271,3.796512541732786
Myanmar,2025,2.1198543355499693,-3.3205862980769227,6.731321826923076,10.051908124999999,2.3013608,2.301360607147217,2.301360607147217,0.0,2.2106075905578826,-0.509612845464853,4.516341217035146
Myanmar,2026,2.086294356407984,-3.697800462962963,6.46828727678571,10.166087739748672,1.9997063,1.9997055530548096,1.9997055530548096,0.0,2.0430003123592657,-0.8490474549540767,4.233996414920259
Namibia,2024,3.9784343058485834,-0.20824786931818207,6.963057619047614,7.171305488365796,3.926077,3.926074266433716,3.926074266433716,0.0,3.952255597443335,1.858913198557767,5.444565942740665
Namibia,2025,3.858902427101817,0.2070171474358976,6.5974340579710145,6.390416910535117,3.5567214,3.556718349456787,3.556718349456787,0.0,3.7078119380000665,1.8818677484463424,5.077076203713901
Namibia,2026,2.7387396151162506,-0.5175150197628459,5.136349537037037,5.653864556799883,3.0069306,3.0069336891174316,3.0069336891174316,0.0,2.8728351023960768,1.2447093346772928,4.071641613077235
Nepal,2024,3.309571130871387,-1.155346875,6.716230769230769,7.871577644230769,2.9383879,2.938389301300049,2.938389301300049,0.0,3.1239795008299804,0.8915212131500244,4.827310035265409
Nepal,2025,3.7175938445168497,1.331152797202797,6.144405882352941,4.813253085150144,3.377225,3.377220630645752,3.377220630645752,0.0,3.547409383348513,2.3541867139242747,4.760813256499347
Nepal,2026,3.7348683277870833,1.599445,5.679657996323527,4.080212996323527,3.849154,3.8491575717926025,3.8491575717926025,0.0,3.7920111616504997,2.7243012858963014,4.764407784058065
"Netherlands, The",2024,3.4848508374050393,-2.0443238125,7.88310208333333,9.92742589583333,2.9056907,2.9056923389434814,2.9056923389434814,0.0,3.1952707537092335,0.4306842632217407,5.394397211138406
"Netherlands, The",2025,2.1699983389770288,-0.7387014772727272,4.36956597222222,5.108267449494947,2.352538,2.352536678314209,2.352536678314209,0.0,2.2612682239013564,0.8069176005207409,3.3610513252682144
"Netherlands, The",2026,1.764188457531271,-0.239725,3.577669004702195,3.817394004702195,2.1759195,2.175922155380249,2.175922155380249,0.0,1.970053995153575,0.9680985776901245,2.8767955800412217
New Zealand,2024,2.6063052167604916,-0.6920778124999998,5.848818749999999,6.540896562499999,2.8759022,2.875901699066162,2.875901699066162,0.0,2.7411036963319058,1.091911943283081,4.362360224533081
New Zealand,2025,-0.055097534583230946,-3.8293015625,3.5139597355769223,7.343261298076922,1.7795261,1.7795268297195435,1.7795268297195435,0.0,0.8622142899402876,-1.0248873663902283,2.6467432826482327
New Zealand,2026,0.6780689705515387,-2.4601999999999995,3.2677090725806375,5.727909072580637,1.7149062,1.714908242225647,1.714908242225647,0.0,1.1964875931096317,-0.37264587888717626,2.4913086574031422
Nicaragua,2024,4.451192013506869,1.22365375,7.43078853021978,6.20713478021978,4.3414397,4.341444492340088,4.341444492340088,0.0,4.3963158687376875,2.782549121170044,5.886116511279933
Nicaragua,2025,3.5491544989099943,-0.16100242474916387,6.967089108455881,7.128091533205045,3.466766,3.466766119003296,3.466766119003296,0.0,3.507960308956645,1.652881847127066,5.216927613729588
Nicaragua,2026,4.190043453823842,1.8799949519230772,6.618607291666664,4.738612339743587,4.072134,4.072129726409912,4.072129726409912,0.0,4.131088735884089,2.9760623391664947,5.345368509038288
Niger,2024,2.751138223713122,-2.199386388888889,6.625437,8.82482338888889,3.1661565,3.166156053543091,3.166156053543091,0.0,2.9586473770466855,0.48338483232710083,4.895796526771545
Niger,2025,7.424310325982685,3.4880155882352946,11.74890463800905,8.260889049773755,6.9661655,6.966161727905273,6.966161727905273,0.0,7.195237934292612,5.227088658070284,9.357533182957162
Niger,2026,6.304784954256602,2.0047001633986925,10.068572624434386,8.063872461035693,5.348814,5.348809719085693,5.348809719085693,0.0,5.82679948243836,3.676754941242193,7.70869117176004
Nigeria,2024,2.7908523377759886,-1.3359358333333333,5.719555681818181,7.055491515151514,3.0348203,3.034820079803467,3.034820079803467,0.0,2.9128363279990173,0.8494421232350667,4.377187880810824
Nigeria,2025,3.367493513573296,-0.8314781250000001,6.678907192982454,7.510385317982454,3.8920515,3.8920493125915527,3.8920493125915527,0.0,3.62977248596603,1.5302855937957762,5.285478252787003
Nigeria,2026,3.98704532771793,0.37865213068181836,6.806249264705882,6.427597134024064,4.1984644,4.198467254638672,4.198467254638672,0.0,4.092754860666826,2.288559692660245,5.5023582596722775
"North Macedonia, Republic of",2024,3.640201588881439,0.44160198863636374,6.99497734375,6.553375355113636,3.1765444,3.1765453815460205,3.1765453815460205,0.0,3.4083730083765715,1.8090736850911922,5.08576136264801
"North Macedonia, Republic of",2025,2.8352620225866776,0.16528901515151517,5.882294078947367,5.717005063795852,2.986531,2.9865310192108154,2.9865310192108154,0.0,2.9108965208987465,1.5759100171811653,4.4344125490790915
"North Macedonia, Republic of",2026,3.230039400299732,0.9690142361111113,5.497781657088122,4.528767420977011,3.184205,3.1842079162597656,3.1842079162597656,0.0,3.2071222277682745,2.0766110761854386,4.340994786673944
Norway,2024,2.809577343357436,-3.615247844827586,8.783832465277769,12.399080310105354,3.022706,3.022707939147949,3.022707939147949,0.0,2.916141687578376,-0.2962699528398185,5.903270202212859
Norway,2025,1.6942110824445542,-4.693139015151514,6.158022658862874,10.851161674014389,1.9397281,1.9397296905517578,1.9397296905517578,0.0,1.816969611637774,-1.3767046622998782,4.048876174707316
Norway,2026,1.9865472675250013,-1.3682512499999997,5.534870614035078,6.903121864035077,2.3872945,2.38729190826416,2.38729190826416,0.0,2.1869208991967657,0.5095203291320802,3.961081261149619
Oman,2024,3.441546225099643,-1.2386481617647058,8.121153392857137,9.359801554621843,3.1482944,3.148294448852539,3.148294448852539,0.0,3.294920336976091,0.9548231435439166,5.634723920854838
Oman,2025,3.09964514090258,-0.29255407608695655,6.772987132352941,7.065541208439897,3.055768,3.055769205093384,3.055769205093384,0.0,3.077706576951534,1.3816075645032135,4.914378168723163
Oman,2026,2.1378915731655233,-0.5041354347826086,4.4675499999999975,4.971685434782606,2.6899107,2.6899094581604004,2.6899094581604004,0.0,2.41390111170941,1.0928870116888958,3.578729729080199
Pakistan,2024,2.75529972415204,-2.4509635416666664,7.329055882352937,9.780019424019603,2.8854074,2.8854095935821533,2.8854095935821533,0.0,2.820353585983491,0.21722302595774345,5.107232737967545
Pakistan,2025,3.3179708732947453,-0.8360476982097185,6.9104454185520305,7.746493116761749,3.326478,3.3264806270599365,3.3264806270599365,0.0,3.322224438875156,1.2452164644251091,5.118463022805983
Pakistan,2026,3.023152805168444,0.024321875000000284,6.154010961538461,6.129689086538461,2.6928678,2.6928651332855225,2.6928651332855225,0.0,2.858010280529168,1.3585935041427615,4.423438047411992
"Palau, Republic of",2024,1.7533948772738286,-6.220790624999999,13.862922222222215,20.083712847222216,1.8812051,1.881203055381775,1.881203055381775,0.0,1.817299979606763,-2.1697937848091122,7.872062638801995
"Palau, Republic of",2025,7.401727978611116,0.3727954545454548,14.375409999999999,14.002614545454543,6.7255263,6.72553014755249,6.72553014755249,0.0,7.063627155733171,3.5491628010489724,10.550470073776244
"Palau, Republic of",2026,5.189814583029269,0.2088446356275307,9.177335833333332,8.968491197705802,5.6060395,5.606037139892578,5.606037139892578,0.0,5.397927053553818,2.9074408877600546,7.391686486612955
Panama,2024,6.002683815273097,-0.33232367424242415,11.903803125000001,12.236126799242426,5.013771,5.013778209686279,5.013778209686279,0.0,5.508227436201002,2.3407272677219275,8.458790667343141
Panama,2025,3.5189359324138394,-3.234462053571428,7.869016008064516,11.103478061635943,3.402896,3.402900218963623,3.402900218963623,0.0,3.4609159299215193,0.08421908269609757,5.63595811351407
Panama,2026,4.090907770698382,1.528532465277778,6.2745455280172395,4.746013062739461,3.91448,3.914476156234741,3.914476156234741,0.0,4.002693870815195,2.7215043107562598,5.09451084212599
Papua New Guinea,2024,3.668180892740246,0.39024921875000007,7.011088124999999,6.620838906249999,3.6412356,3.6412365436553955,3.6412365436553955,0.0,3.6547082413606624,2.015742881202698,5.326162334327697
Papua New Guinea,2025,3.7191041121238255,1.024177777777778,6.47120714285714,5.447029365079362,3.8897116,3.8897149562835693,3.8897149562835693,0.0,3.8044078652736437,2.4569463670306737,5.180461049570354
Papua New Guinea,2026,4.895370445950241,1.8582642583120204,7.615420833333332,5.7571565750213125,4.652435,4.652431488037109,4.652431488037109,0.0,4.773902635923729,3.255347873174565,6.1339261606852205
Paraguay,2024,4.266052842732035,0.13640624999999998,7.270634015151514,7.134227765151514,4.263181,4.263176918029785,4.263176918029785,0.0,4.264617026148122,2.1997915840148927,5.76690546659065
Paraguay,2025,3.8884763602957144,1.033491666666667,6.073966381766379,5.0404747150997125,3.8184507,3.8184502124786377,3.8184502124786377,0.0,3.853463524805755,2.425970939572652,4.946208297122508
Paraguay,2026,4.632481123346052,0.4705920454545456,7.166430357142858,6.695838311688312,4.512549,4.512551307678223,4.512551307678223,0.0,4.572515023419242,2.4915716765663842,5.83949083241054
Peru,2024,2.9556813022458637,-1.1866864583333334,6.905382189542478,8.092068647875811,2.9007273,2.900728940963745,2.900728940963745,0.0,2.9282042871397778,0.8570212413152059,4.903055565253112
Peru,2025,2.8804726662560065,0.4347207298136646,5.156088425925924,4.72136769611226,2.8303561,2.83035945892334,2.83035945892334,0.0,2.8554143936596192,1.6325400943685022,3.993223942424632
Peru,2026,2.8877763101337397,0.8063880952380952,4.715084999999998,3.908696904761903,2.8681817,2.868182420730591,2.868182420730591,0.0,2.8779790078042966,1.837285257984343,3.7916337103652946
Philippines,2024,5.296338134689852,2.066424025974026,8.151246590909087,6.084822564935061,4.9538207,4.953818321228027,4.953818321228027,0.0,5.125079420051835,3.5101211736010267,6.552532456068557
Philippines,2025,5.130631067146411,1.2881602941176473,7.674293181818181,6.386132887700534,5.0086594,5.00865364074707,5.00865364074707,0.0,5.06964521496969,3.1484069674323587,6.341473411282626
Philippines,2026,4.314626594898349,1.8664984090909091,6.611396,4.7448975909090905,3.9356077,3.9356069564819336,3.9356069564819336,0.0,4.12511713331801,2.901052682786421,5.273501478240966
"Poland, Republic of",2024,4.1815082113024395,-1.715263,8.00249464285714,9.71775764285714,3.3720288,3.3720266819000244,3.3720266819000244,0.0,3.776768519484838,0.8283818409500122,5.687260662378582
"Poland, Republic of",2025,3.1380523546793015,-0.29011836363636356,7.0387374999999945,7.328855863636358,3.001819,3.0018186569213867,3.0018186569213867,0.0,3.0699356250096335,1.3558501466425117,5.020278078460691
"Poland, Republic of",2026,2.6444068549815603,0.10656272727272731,5.260060294117643,5.153497566844916,2.6507068,2.6507039070129395,2.6507039070129395,0.0,2.6475568115087245,1.3786333171428333,3.9553821005652914
Portugal,2024,4.157922350456983,-1.2599175806451612,8.987215370370368,10.24713295101553,3.845826,3.845827579498291,3.845827579498291,0.0,4.0018741305126095,1.292954999426565,6.41652147493433
Portugal,2025,3.1252858764909552,-0.02558079545454548,6.694632638888885,6.720213434343431,3.0508833,3.0508837699890137,3.0508837699890137,0.0,3.0880845848214054,1.512651487267234,4.8727582044389495
Portugal,2026,2.448626948144507,-0.44159336581709135,4.6989957093821495,5.140589075199241,2.5861819,2.5861825942993164,2.5861825942993164,0.0,2.517404413594043,1.0722946142411125,3.642589151840733
Qatar,2024,2.6444468306187927,-2.0655747549019607,8.109942279411761,10.175517034313723,2.9213462,2.9213473796844482,2.9213473796844482,0.0,2.7828965091051727,0.42788631239124375,5.515644829548105
Qatar,2025,2.6233215938707897,-0.5774692307692308,5.8858347222222145,6.4633039529914456,2.987454,2.9874496459960938,2.9874496459960938,0.0,2.8053877657006536,1.2049902076134313,4.436642184109154
Qatar,2026,2.3635644553794553,-0.08990250000000004,4.953453541666662,5.043356041666662,2.6711462,2.671149492263794,2.671149492263794,0.0,2.517355304891571,1.290623496131897,3.812301516965228
Romania,2024,2.986001913999615,-1.0382441176470587,6.1100333333333285,7.1482774509803875,2.921437,2.9214372634887695,2.9214372634887695,0.0,2.953719469534903,0.9415965729208554,4.515735298411049
Romania,2025,0.8021309421691633,-3.4179263440860215,5.046131818181818,8.46405816226784,2.062946,2.0629465579986572,2.0629465579986572,0.0,1.432538511665331,-0.6774898930436821,3.5545391880902377
Romania,2026,0.8817050455020512,-2.8205887499999998,3.93516176470588,6.75575051470588,1.6996154,1.6996148824691772,1.6996148824691772,0.0,1.2906602024041933,-0.5604869337654113,2.8173883235875286
Russian Federation,2024,3.365819841537729,0.12184864253393675,6.442857666666666,6.321009024132729,3.7995832,3.7995822429656982,3.7995822429656982,0.0,3.5827015190888716,1.9607154427498175,5.121219954816182
Russian Federation,2025,3.8050673640413555,0.5674178405572756,6.429752884615384,5.862335044058108,3.8422325,3.8422343730926514,3.8422343730926514,0.0,3.823649914892687,2.2048261068249637,5.135993628854018
Russian Federation,2026,1.5235326221376686,-3.3902683333333337,5.888032812499997,9.27830114583333,2.7333715,2.733375072479248,2.733375072479248,0.0,2.128452059169115,-0.3284466304270428,4.3107039424896225
Rwanda,2024,6.345996250321478,2.1605156521739133,10.417637932900428,8.257122280726515,6.087587,6.087590217590332,6.087590217590332,0.0,6.216791565025851,4.124052934882123,8.25261407524538
Rwanda,2025,5.942520027768048,1.5274107905982908,8.557593333333331,7.030182542735041,5.673197,5.673200607299805,5.673200607299805,0.0,5.807858410185293,3.6003056989490476,7.115396970316568
Rwanda,2026,5.903128469852942,1.2842575,8.525120454545455,7.240862954545455,5.6354365,5.635434627532959,5.635434627532959,0.0,5.7692825023672665,3.4598460637664794,7.080277541039207
Saudi Arabia,2024,3.00871526582594,-5.000971274038462,9.494195937499997,14.495167211538458,4.0369267,4.036929607391357,4.036929607391357,0.0,3.522821006097174,-0.4820208333235523,6.765562772445677
Saudi Arabia,2025,3.364160146971199,-0.38370504201680666,6.372589561403507,6.756294603420314,3.1712928,3.171290874481201,3.171290874481201,0.0,3.2677264644005164,1.3937929162321971,4.771940217942355
Saudi Arabia,2026,3.367463971790958,-0.060973958333333286,6.1220609375,6.183034895833333,3.7329485,3.73294997215271,3.73294997215271,0.0,3.5502062567160966,1.8359880069096883,4.927505454826354
Senegal,2024,2.105103609708705,-4.458007773109244,7.237450595238093,11.695458368347337,3.320221,3.320220947265625,3.320220947265625,0.0,2.712662278487165,-0.5688934129218093,5.27883577125186
Senegal,2025,4.515172479711147,-2.3347154858299595,8.99170178571428,11.32641727154424,4.8430157,4.843009948730469,4.843009948730469,0.0,4.679094075243757,1.2541472314502546,6.9173558672223745
Senegal,2026,6.7627566640442245,2.1359041666666663,10.610639705882354,8.474735539215688,5.82424,5.824240684509277,5.824240684509277,0.0,6.293498435858172,3.980072425587972,8.217440195195817
"Serbia, Republic of",2024,3.8007961093857694,0.49104692307692305,6.62751944444444,6.136472521367517,3.7921472,3.79215145111084,3.79215145111084,0.0,3.796471634481093,2.1415991870938815,5.20983544777764
"Serbia, Republic of",2025,3.23671425748743,0.5011015700483092,5.910954797979798,5.409853227931489,3.8319492,3.8319523334503174,3.8319523334503174,0.0,3.5343317457481094,2.1665269517493133,4.871453565715058
"Serbia, Republic of",2026,2.2412685257337173,-1.6083463235294115,5.411680714285714,7.020027037815125,2.7265818,2.7265827655792236,2.7265827655792236,0.0,2.4839251688193125,0.559118221024906,4.069131739932469
Seychelles,2024,4.945050311943907,0.8081667279411766,7.96813125,7.159964522058823,4.2537837,4.253783702850342,4.253783702850342,0.0,4.599417007397125,2.530975215395759,6.11095747642517
Seychelles,2025,3.49443035872797,-1.214233631713555,7.310170476973685,8.52440410868724,3.5987766,3.5987749099731445,3.5987749099731445,0.0,3.546603468815584,1.1922706391297948,5.454472693473415
Seychelles,2026,4.838122892769771,2.311869451871658,7.386422395833334,5.074552943961676,4.1971955,4.19719123840332,4.19719123840332,0.0,4.517659211353758,3.254530345137489,5.791806817118327
Sierra Leone,2024,5.013654714543282,1.528417948717949,7.415095880681816,5.886677931963868,4.4542623,4.454266548156738,4.454266548156738,0.0,4.733958485582798,2.9913422484373435,5.934681214419277
Sierra Leone,2025,3.985359718391863,-0.8708806250000001,7.223272999999999,8.094153624999999,3.9518716,3.951868772506714,3.951868772506714,0.0,3.968615675960763,1.540494073753357,5.587570886253356
Sierra Leone,2026,4.250228446685614,1.6900627976190477,6.385429227941176,4.695366430322129,3.9272788,3.9272820949554443,3.9272820949554443,0.0,4.088753601890476,2.808672446287246,5.156355661448311
Singapore,2024,2.356249497314637,-2.9271184090909093,7.4997385489510435,10.426856958041952,2.7634897,2.763491153717041,2.763491153717041,0.0,2.559869610260102,-0.08181362768693412,5.131614851334042
Singapore,2025,3.8921702859861043,0.7342916666666668,6.711646732954545,5.9773550662878785,4.045899,4.045899868011475,4.045899868011475,0.0,3.9690346001616312,2.3900957673390706,5.37877330048301
Singapore,2026,3.9137693586600912,0.9710425641025641,6.962964999999999,5.991922435897434,4.082093,4.082094192504883,4.082094192504883,0.0,3.9979310603267497,2.5265683783037236,5.522529596252441
Slovak Republic,2024,3.376768464253505,-0.839094493006993,7.139456357758619,7.978550850765612,2.8527193,2.852717161178589,2.852717161178589,0.0,3.114743885599653,1.006811334085798,4.996086759468604
Slovak Republic,2025,1.1918953416834996,-2.7280656249999997,4.213648749999996,6.9417143749999966,1.8744661,1.8744661808013916,1.8744661808013916,0.0,1.533180701637801,-0.42679972209930406,3.044057465400694
Slovak Republic,2026,0.8422249032903388,-3.4703445833333335,3.8977213466183573,7.36806592995169,1.86963,1.8696316480636597,1.8696316480636597,0.0,1.3559274412119724,-0.8003564676348369,2.8836764973410087
"Slovenia, Republic of",2024,3.8477325627774,0.7556149305555554,7.188654914529913,6.433039983974357,3.451924,3.45192289352417,3.45192289352417,0.0,3.649828324197233,2.103768912039863,5.320288904027041
"Slovenia, Republic of",2025,2.4938941200100966,-0.2814629310344825,5.5355304999999895,5.816993431034472,2.548234,2.548236846923828,2.548236846923828,0.0,2.521064052955488,1.1333869579446727,4.041883673461909
